"8000","8001","8002","8003","8004","8006","8007","8008","8009","8010","8011","8012","8013","8014","8016","8017","8018","8020","8021","8022","8023","8024","8025","8026","8027","8028","8029","8030","8032","8033","8034","8035","8036","8037","8038","8039","8041","AK_SG_10","AK_SG_11","AK_SG_12","AK_SG_15","AK_SG_16","AK_SG_17","AK_SG_18","AK_SG_19","AK_SG_2","AK_SG_20","AK_SG_22","AK_SG_25","AK_SG_26","AK_SG_28","AK_SG_29","AK_SG_4","AK_SG_5","AK_SG_7","AK_SG_8","AK_SG_9","AK_SK_1","AK_SK_10","AK_SK_11","AK_SK_12","AK_SK_13","AK_SK_14","AK_SK_15","AK_SK_17","AK_SK_18","AK_SK_2","AK_SK_25","AK_SK_26","AK_SK_27","AK_SK_29","AK_SK_30","AK_SK_32","AK_SK_33","AK_SK_35","AK_SK_36","AK_SK_37","AK_SK_38","AK_SK_39","AK_SK_40","AK_SK_44","AK_SK_45","AK_SK_47","AK_SK_47.2","AK_SK_48","AK_SK_49","AK_SK_49.2","AK_SK_5","AK_SK_8","AK_SK_9","AK_SR_1","AK_SR_10","AK_SR_2","AK_SR_2.2","AK_SR_3","AK_SR_4","AK_SR_5","AK_SR_6","AK_SR_7","AK_SR_8","AK_SR_9","AK_SW_1","AK_SW_11","AK_SW_12","AK_SW_14","AK_SW_2","AK_SW_3","AK_SW_4","AK_SW_5","AK_SW_7","AK_SW_8","AK_SW_9"
"GT32",0.205876888077894,0.201348473548719,0.194624891731524,0.182631229539235,0.113803495035287,0.212519532145346,0.143175715193999,0.200499180601779,0.151799073103956,0.176927321613798,0.159246520860359,0.281893675090923,0.173910211931212,0.125627234733342,0.124007811364845,0.149743884936641,0.295788287828915,0.189233474294901,0.242853351740676,0.203890418181299,0.243394884257527,0.229558336167662,0.0987574177948989,0.191170319456703,0.271191530595751,0.185858282474577,0.189616338950324,0.1835208494803,0.198903505610184,0.218244714886232,0.185211772329992,0.16880819078543,0.223273809638984,0.164712095778332,0.211757726257217,0.213699519423056,0.272440524033147,0.0893384971457911,0.107908788253275,0.0373217740599232,0.0709492273107885,0.0583419492599523,0.132658550786097,0.237625833733655,0.0986085639736998,0.0785233817138811,0.103246121235932,0.171816633242946,0.0531183231178697,0.0317519595371898,0.143662461975675,0.0356530873242077,0.10958240603175,0.0459946996584185,0.108171470519615,0.0853037336620771,0.113266446177697,0.0397085538126389,0.152667874147803,0.0158608832007369,0.104778921897722,0.113178672786622,0.111089224409186,0.0764227727392684,0.0540012468791684,0.0151868982638697,0.111184577923817,0.0377869705622921,0.129832747761172,0.0116218052593543,0.0608059932806787,0.0894861937626115,0.0824630538908201,0.0151529399260929,0.074796555588838,0.0204111454073193,0.0566379384509313,0.0425074136385569,0.105237410674705,0.148752804292378,0.463783002900304,0.0661751921498472,0.0501418413428959,0.0885271148799494,0.0716110552633862,0.178855936300895,0.0862109471764341,0.0431151253835817,0.0453667440729547,0.0654894320212938,0.268262101820849,0.148902568373273,0.271021232903403,0.0716634018687958,0.0923457059519545,0.0904549582921852,0.0663078075123733,0.154203174886803,0.06168899891784,0.0629025769169611,0.0786184240946916,0.0300558925061525,0.115266298529153,0,0.24686761488766,0.130616901742169,0.0415312494688633,0.142617755672024,0.0762840904028453,0.113828029898788,0.141482692423708,0.11289537069536
"GT35",0.417798968820696,0.391025594064455,0.439967809882501,0.457391842018284,0.396217383846868,0.47493845601684,0.41678507091765,0.438839285922788,0.478217354793532,0.437064058835517,0.488048398649898,0.378667677589551,0.435191885485163,0.55402342691731,0.474998489085997,0.455006789906654,0.405346929395829,0.337184028748184,0.407500893343339,0.372878315649251,0.406442569747767,0.388064990772492,0.504610872516007,0.475365366257334,0.429657050080035,0.50678846954793,0.425979503924575,0.39100681685376,0.397898982746035,0.443600907190348,0.419033205219174,0.539113092741462,0.438209386952067,0.494192306431072,0.442071196162432,0.454592458492192,0.373092081345537,0.50179177986292,0.381206302644829,0.462237645780523,0.365285592198964,0.32725770177981,0.635797246752298,0.640313827644259,0.492865523095027,0.451733019740759,0.491681158473831,0.560660835597108,0.401302885603577,0.326326948532737,0.57488670820369,0.562789380432695,0.454715906811448,0.447468684476837,0.46301553302645,0.402474684444423,0.32232144435085,0.342182222302851,0.305540103876627,0.446963438004084,0.406755324789912,0.318274299116157,0.457633652048153,0.412184983702578,0.369649132282147,0.572230760862744,0.351047300011045,0.586820232396519,0.473206224706893,0.550224970382794,0.502182057233802,0.460348449667249,0.488122651435979,0.533601947784062,0.481519644534561,0.422541485757728,0.543322713208516,0.437720858956343,0.462746747053682,0.48383259757526,0.486456391194086,0.514048956195219,0.430356466318314,0.377713526551045,0.381317323606556,0.437245881264356,0.384910009451036,0.540608372452627,0.576413282761539,0.373769886241222,0.207704013792832,0.442835234886345,0.210310648195178,0.459202201807459,0.435163979622969,0.438893534116582,0.328758536288355,0.507446933696649,0.581182989130075,0.407535698450304,0.484013246520763,0.471829334527246,0.38348433522772,0.379834649298677,0.343401952656761,0.365115919384575,0.411998507459346,0.519283150913327,0.444128174115425,0.309003445249706,0.558596839888977,0.514572225453246
"GT39",0.0116636234404812,0.00892990320213514,0.0147526851297361,0.0507251674590664,0.0457942148960423,0.0228621874939267,0.0342021097325085,0.026148722591494,0.0248906306643721,0.0176786479237743,0.0285165146655394,0.0134446206936579,0.0258866242763029,0.0739004694798087,0.0255765303636815,0.0171009755971855,0.0104018104301756,0.00827304709767541,0.0094911728383274,0.0442593063534573,0.0168740302909081,0.00920559307968083,0.0410446086330683,0.0237953250231626,0.00613281949048629,0.0099249439391044,0.0225359897994732,0.0226694542829335,0.0144197305751027,0.0188056929801053,0.032177098067491,0.0638953021533706,0.0285031620262426,0.0402390079946285,0.0314904797939515,0.0109230917264661,0.0395801195003617,0.0143612252687446,0,0.0240626266924999,0.0113932664383082,0,0.0325802673219389,0.0208986074124419,0,0.049330819961509,0.0225454732861357,0.0169954966212921,0.0135693742182803,0,0.00517820248272366,0.0174892168347988,0.00884440368429906,0,0.0103929085363472,0.0119117822272491,0.00548662544489523,0,0.0010941222051223,0,0,0.00446560262945643,0,0.0195379257402888,0.00486627546521202,0,0,0.0176881544309964,0.00386050674267154,0,0.0373393812496153,0,0.00252817934532459,0,0.0216428420069603,0,0.00474326227836678,0,0,0.0177896124494517,0.0142678092632864,0.00771603491566589,0,0.00687914543742983,0,0,0.00614451833478884,0.0178195043098429,0.0159224913194145,0,0.000634005373187457,0.0202880481828271,0.0018344723730459,0.0194552582342046,0,0.00235738961737341,0.00197062118422718,0.113094142453863,0,0,0.0158722660506331,0.0275380223375691,0,0,0,0.0205638383436817,0,0.00324179482443967,0.0512845040316241,0.00743661900021074,0,0
"GT4",2.63804323262777,2.65355705683633,2.46045353695764,1.86520153227329,2.05878903308123,2.39933116710097,2.26185453698952,2.53937265703621,2.1669482585113,2.38865594922366,2.15567357723259,2.95774489564314,2.12861862560931,2.19135308524118,1.8608369894109,2.0713839213652,2.07199255221155,2.3707628972949,2.53860078650674,2.96522275415408,2.16996073113785,2.748651486463,1.81616766871555,2.33668198262113,2.63906900972108,2.09428999502674,2.44117543389236,2.80822766073352,2.67974075874611,2.44884010933058,3.22769485845736,2.46730193941425,2.87351277218971,2.41703619571615,2.10665878793774,2.38608853670082,2.50478311691427,1.30766959375474,1.35629444883856,1.07687025727509,1.55199893389641,1.30231098832702,1.79169139713423,1.9460121275976,1.51509054078397,1.87312331307748,1.15351859801349,1.4472245008156,1.42056181581486,1.18909604187793,1.35361386041793,1.08397815920921,1.36510697513787,1.08275615157306,1.31637161180259,1.47006902379465,1.33963820749517,1.19159732447264,2.63323118533306,1.03962082456586,1.22651266694971,1.40979673008799,1.42002937621986,1.16580878308104,1.0380548730229,1.50562922540498,1.28458594523896,1.32321685705554,1.55490508792558,0.891865537444982,1.51574627660409,1.13927986949003,1.54325798804237,0.914727452120749,1.27012273245215,1.06222417200547,1.06259731996216,1.40266962788197,1.49268207982822,1.37657859427465,1.33849765667486,1.16722189861423,1.00905541733042,1.19093586568328,1.28774781511441,2.44310931181335,1.36124427269521,1.40621134466618,1.33194163779157,1.22287762426635,3.26519699934081,1.5361655779681,3.30269063946142,1.3589571225361,1.34041089387822,1.67625567257531,1.4011386891589,1.74450852311978,1.64986918504244,1.43142176502872,1.50445430818458,1.11113350415892,1.52608619778006,1.17589280405941,1.69652950441218,1.57242659461391,1.13437213302214,1.32392113655739,1.40061820851966,1.36351722378289,1.47807842645585,1.92562757461871
"GT41",0,0,0,0,0,0,0,0,0,0.00139594436333142,0,0,0,0,0,0.00110051151569512,0,0,0,0,0.00149913842161245,0,0.00091750098171474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654148999981049,0,0,0,0.0274094714684603,0,0,0,0,0,0.0192961068243287,0,0,0,0,0,0,0.00691248468981066,0,0,0,0.115790812618787,0.0979847984403361,0,0,0,0,0.0218101713442155,0,0,0,0,0,0,0,0,0,0,0,0,0.0304660030898984,0,0,0.00129605628056959,0,0,0,0.0207663668219544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459135724487315,0,0,0,0,0,0,0.000828365107663148,0,0,0
"GT42",0,0,0,9.77158369860685e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GT5",0.324814107354256,0.305299628240579,0.343004874793611,0.362944885096535,0.351947023523654,0.376892076640114,0.373739367587693,0.323596906954275,0.370899032657649,0.344219075663609,0.419231785414476,0.295992929912711,0.327716969390439,0.381735479017883,0.413218453313779,0.346091646070621,0.331310481592496,0.291064943234067,0.322797283364851,0.278832069636799,0.329294463442028,0.266305376428498,0.428326904420428,0.314160164736025,0.320932023230491,0.382425768534902,0.353229728770011,0.337938523020577,0.333313369577504,0.366771232657234,0.300903111629071,0.371937537361985,0.323573034181245,0.376521210241148,0.355344343577767,0.370105675200405,0.29840416932142,0.389691271316825,0.36610191907116,0.40327768940259,0.362872079189084,0.253599368718714,0.401664052781371,0.419279387897058,0.418382411585721,0.422961676186548,0.364479091184432,0.432442782776143,0.418440763063088,0.358078908069927,0.363416694984888,0.55791401500359,0.402681944304734,0.401473984818418,0.40404021823685,0.378317187995427,0.368253359042076,0.349818741162576,0.212616638908105,0.424197891624376,0.411115322326906,0.381608251512915,0.444493908818838,0.3820135387833,0.359276979544806,0.532717820648787,0.359063326202402,0.503658627059918,0.494467132291073,0.473425568616026,0.404926640828288,0.353444713982732,0.413867883271188,0.449222132334435,0.443026555656354,0.41375660224468,0.481592603049557,0.377955307524789,0.418228465155746,0.471523396761738,0.430839208461472,0.519609355953425,0.362652117731698,0.379053693099621,0.368462904567584,0.358153733890884,0.343216343767197,0.491706699217339,0.533037143995097,0.341021635129809,0.226067224237223,0.3970384333423,0.233205256709938,0.40218769446983,0.389554595274108,0.289116874020662,0.336593490018614,0.340893987098682,0.358508655895486,0.450702443005474,0.42606164290115,0.417681046206611,0.290713417224404,0.379834649298677,0.368744148167416,0.276975347811109,0.411019416726714,0.425849141944595,0.360967918996424,0.376521219976325,0.406578666274737,0.287511379997288
"GT51",0.549748199955422,0.564815421289606,0.627662997656507,0.705777268015911,0.673007472699331,0.581716655995611,0.53315986153575,0.669591933965416,0.566248870854321,0.618581665992007,0.573656400019452,0.633142533627609,0.678844513792145,0.609840997096638,0.534582044710154,0.626570220045679,0.573232992040294,0.579380618438097,0.575333211299522,0.629742286946606,0.805994599385234,0.622324480794006,0.615732367907351,0.636941673277611,0.613424506109471,0.590611360839966,0.573230743101825,0.678911015935859,0.615105040262162,0.612665819375917,0.672145112998672,0.629794732356333,0.610231457988098,0.598186412133923,0.601648029152585,0.616572683350088,0.585048604342297,0.82217090816443,0.940461240546456,0.959553596073865,0.883989386751555,1.04279505528386,0.711914536910709,0.755207463584814,0.826401029138586,0.694116081338045,0.754643822069199,0.756207729766921,1.05486239244963,1.00988539866628,0.928478176355652,0.90621237542042,0.788725228490378,0.857654653883597,1.09685619700733,0.828832010215725,0.992667995877822,0.985642752629256,0.687427526346518,0.888846928416851,0.945437521508893,0.963254752657368,0.743795867359736,0.904612845265205,0.955492853680473,0.65194956099317,1.02307409609461,0.684326733348979,0.778538942298695,1.05968161800941,0.867531142560664,0.860243206679065,0.76850425527003,0.887055492206952,0.790965644484942,0.970523691300566,0.747431268988862,1.07549158694054,0.750456317458524,0.854114255474934,1.12115942351444,0.769626345685662,0.897074165979122,0.997885757909503,0.984108770027585,0.771327789848369,1.04141275380239,0.802058221904538,0.667548521484655,0.918469565082912,0.731224040143322,0.934816961304257,0.735664765084057,0.84162705184491,0.898468835156425,1.19938127955585,1.00948771359523,0.578163799291471,0.921950034638524,0.940298301194445,0.783556505786051,0.782479939326271,1.03493693732395,0.932245751285749,0.647747136677445,1.08002453217165,1.00179209961719,0.857971471922104,0.621416599921754,1.01478153540278,0.794864683176685,1.02535042328105
"GT52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GT53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000710892353965651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GT56",0,0.00627949076433438,0.0057269473881497,1.46962920199267e-05,0.00710024011992554,0,0.00667343286619794,0.00770769424261736,0,0,0.00508623105067747,0.0152812025158022,0.00851010104567229,0.00340698412783932,0,0.0158738978102356,0.000209149249689098,0.000352985752415096,0.00647668780541501,0.00777459738324077,0.0028636047840749,0.000301085769160685,0.00191150324987656,0,0,0.00257641813975888,0,0.00249295397712949,0.00704104113222631,0.0177752324901745,0.00156330979264729,0.00457095346753065,0.00227447875940181,0.000421649666090032,0.0010266194219649,0.000970809563100465,0,0.00785432099367962,0.00799208309677706,0.0128928165122366,0.00236138847776869,0.0142105308146567,0.0497259489502308,0,0,0,0.0414465362665564,0.012869271863215,0,0,0,0,0.00954486829414606,0,0,0,0.00229172778031623,0.00447185222331147,0.0326438836841697,0,0,0,0,0,0,0.0219675093964407,0,0,0.00548564935864275,0,0,0.0431574896007888,0.00245700090231817,0,0.00249535100988649,0,0,0.00601492847380003,0,0.00418641406809461,0,0,0.0568147284135272,0.00714044613348135,0.00479559535469404,0,0.0299530727106228,0,0,0.0362684086069786,0.0190750310273568,0,0.0222723068207737,0.0509595869992859,0,0.0134150402521695,0,0.090838822994248,0.00600425583678951,0,0.0111103411192075,0.0512829349963489,0,0,0.0122449941440025,0,0.00518989040657748,0.00580805151228361,0.00060105026998031,0,0,0
"GT6",0.0277531231065374,0.00906193872745012,0.018928924898979,0.00683445700247766,0.0137269248631771,0.0220177914290376,0.0040308164238917,0.0501782366135348,0.0208464932861728,0.0522956923837677,0.0535323022744265,0.0245167501347673,0.0341946323663537,0.0177573445338801,0.0281526290322375,0.0235290369509586,0.0222719056557019,0.02500779056215,0.0585087737143058,0.0200898561201827,0.00386352277045733,0.0014245075111329,0.0187770905666954,0.0134305978880547,0,0.0233043757089028,0.0178170312178414,0.017259513569886,0.0314780499028011,0.030481923824261,0.0486317859357389,0.0160339622145908,0.0531460716197996,0.0397085595185336,0.0130921960931384,0.0433015744411717,0.00770882137747492,0.00921900381335653,0,0.00775470058910501,0.00217616342562163,0,0.0246517727998003,0,0.0120957849691995,0.0102289091406158,0,0,0,0,0,0,0.00516679924519646,0,0,0.00124711636239741,0,0,0,0,0,0,0,0.00507787873083785,0,0,0,0.00775586312957699,0.0586174385058245,0,0.0333601326690657,0,0,0,0,0,0,0,0,0.0341926852085779,0,0.00649674551635627,0,0,0,0.00634385236887759,0.00161678860271731,0.00651198546345846,0,0,0.0229635395446763,0,0.019097049559136,0.00451351025926747,0,0,0,0.00302072909638301,0,0,0,0.00250831306838456,0,0,0,0,0,0,0.00109496113331085,0,0,0
"GT60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181386765418129,0.0122936919579108,0,0,0,0,0,0.00978174853097451,0.0423037839839128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GT66",0.000424555003085464,0.000417650956382361,0.00194684479963439,0.00356787079456609,0.000748844805450719,0,0,0.000111167705772097,0,0.000380181675410219,0,0.00154796257257489,0.00124741424430003,0.00183134947148508,0,0.00113992101245925,0.00145712320579196,0,0.00136791817109253,4.43029095382013e-05,0.000850182777025908,0.000608418336373092,0.00192895862945802,0,0,0,0,0.00128108019781548,0.000462305086497232,0.00277470986516162,0.000449454380859727,0.000584923820244141,0.001129377355516,0.000745173655910767,0.000216688648233516,0.000210878691023426,0,0,0,0,0,0,0,0,0.0112937486328694,0.00424177553726675,0,0.00446466606378665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152934514459607,0,0,0,0,0,0,0,0.0148422642058194,0,0,0,0,0,0,0.00324735939855712,0,0,0,0,0,0,0.00129605628056959,0,0,0,0,0,0,0.000885476823387122,0,0.000524780521053665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623126655498726,0,0,0
"GT70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759576043995216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GT73",0,0,0,0,0,0,0,0,0,0,0.000373811232818759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222196772865203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028644069367022,0,0,0,0,0,0,0,0,0,0,0,0,0.0431574896007888,0,0,0,0,0,0,0,0,0,0,0.0394412413007643,0,0,0,0.0222003405872772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512829349963489,0,0,0,0,0,0,0,0,0,0
"GT74",0.00885207099703458,0.00246848852918749,0.0057925271615521,0.000903838492783073,0,0,0.00154928714606259,0,0.00344606291066865,0,0.000894694911740206,0.00903977842645428,0.00292376763100972,0.00449980479735,0,0.00357237278286937,0.00476250409354771,0,0.00515911548864286,0.00142294805224488,0,0.0388147936967588,0.000289260514958989,0,0,0.0021166135661774,0.00497104732561956,0.00312469194578717,0,0.00216755480306775,0,0.000629431416831195,0,0.00246176064316683,0.00173568526984726,0.00308947544881769,0.00455406190746997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GT76",0.00231334585921173,0.00291899467823472,0.0295585375116172,0.0384914799523635,0.0378558402146034,0.0125605508591653,0.00768153899292456,0.0349320348008599,0.031008394303172,0.0325343237240414,0.032786949491141,0.00906572219306669,0.0147675623486103,0.0278569169301352,0.0212478388169604,0.0161224462973676,0.0127964544222248,0.0118968114572554,0.00601112618107565,0.00643079276972913,0.0196035400551788,0.00350575876225424,0.0265750074825282,0.0274048763972303,0.00496362902209061,0.00948749022213406,0.00624238645439234,0.0217572957462652,0.00898485261305647,0.019524901572884,0.00967355192533751,0.0326428838324799,0.00869064683494357,0.0236373578957448,0.0303309482696783,0.00610600058537995,0.011937843165397,0.0105280884455082,0,0,0,0,0.0164199827503692,0,0,0.0130943260759315,0,0.0187099030013397,0,0,0,0.0386128914635391,0,0,0,0.00315802940920613,0,0,0.0010941222051223,0,0,0.00169269399255876,0,0.00316203597594424,0,0.0122286697954154,0,0.00491918684604961,0,0,0,0,0.0241272250275108,0,0.0310152299588006,0,0.00639906087629806,0,0,0,0.0229388040306709,0.00771603491566589,0.0241981665053675,0.00801007160686586,0.0014249840797021,0.0101494909951963,0.00255588896160988,0.00336308246557606,0,0.00614022702786172,0.00050520112103522,0,0.000679057744050343,0.00582232676138926,0,0.00478923904525316,0,0.00149786446737176,0,0.00713021146235066,0.00950392741412643,0.0771495071990812,0,0,0,0,0,0.00627450501722394,0.00355456184730909,0,0,0
"GT8",0.110288773080258,0.160699820086518,0.148538684157017,0.162109744216571,0.178711347302561,0.173205735888644,0.111260077707305,0.301832223640773,0.144273253752978,0.220434450572729,0.139356785633676,0.147751102379868,0.309746627503695,0.18861413525812,0.12700517283303,0.166338198425708,0.202904824696368,0.15383778649727,0.19909908601486,0.162354785799998,0.23981440228982,0.214942764881306,0.231146903620074,0.363669837426078,0.159264402462059,0.129478854159865,0.139942921025689,0.268218684431343,0.170601668200982,0.23392412723341,0.216860902943343,0.276024253890307,0.171788687292868,0.147102957225378,0.237029337705033,0.16977223159291,0.153792161593168,0.164410705026357,0.119737651479179,0.187128694971516,0.207393732457727,0.269036609000475,0.224424925666012,0.172012619451824,0.125406937698422,0.187404219947075,0.249720517709462,0.0793959004506874,0.228279033171199,0.239541899769405,0.0863988911849915,0.149631658238394,0.146003552913139,0.255195937617316,0.125492994508292,0.12079052265666,0.161801768180263,0.254622864181508,0.172097893014045,0.246376781084963,0.142406000167423,0.256349477434133,0.484845899860927,0.163397747287503,0.206426211975066,0.196268326662519,0.189196583646493,0.117443095517381,0.341059579899629,0.100340167145597,0.176926335062823,0.139737841336655,0.178660365946377,0.0464433163977371,0.182362769728605,0.207578319305805,0.223816919378869,0.230677384374499,0.0270062869826301,0.156626961552545,0.126145168486615,0.164408386103201,0.222845445008296,0.234608725059503,0.192273894933686,0.17892526335049,0.180660631496103,0.178106255934187,0.135336240475354,0.239251013099109,0.148090187801156,0.11669731034532,0.154840920842999,0.29346017345956,0.132154941770887,0.368176632292045,0.204365044931728,0.131017459363597,0.113432894067755,0.172404659155493,0.13656752856901,0.253404423409692,0.152448603582134,0.341407255943248,0.737800988175192,0.184910021723132,0.188091034520674,0.113496778194399,0.137651984156279,0.113812147722303,0.188159158533716,0.199273294444151
"GT80",0.00698169692822707,0.0198863446169925,0.0157878232485011,0.0134313711988628,0.0686931189529941,0.00951947087741816,0.0419589906851301,0.0234131280957642,0.00749231120726629,0.0100246148731948,0.0169924228570822,0.0122258715997082,0.00910299280326635,0.00672796237485568,0.00940407097137713,0.0109019595146894,0.00988822297271956,0.00456941942082583,0.0122112209052661,0.0065191158769058,0.00999522322199645,0.0179977992972572,0.00955221539601462,0,0.0401016551105935,0.0146477664203097,0.0113027781711866,0.0113879935812728,0.0357048422819258,0.00429383427691572,0.0354764716928915,0.00381092090749669,0.00504495140917759,0.0125491909502306,0.0339275861722168,0.0167497541749169,0.0113554541096276,0.00414125899842188,0,0,0.00134616210653059,0,0.00268052170679001,0,0,0.0267404652649746,0.00743580944296342,0,0,0,0,0,0.00604980558688754,0.0366507478444336,0,0,0,0,0.00166289989358947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146554712933992,0,0,0,0,0,0,0.00963256022219194,0,0,0,0,0,0,0,0.0120834432138076,0,0,0
"GT81",0,0.00498991396350303,0.00768694343465338,0.0108988686799163,0.00481125371559711,0.00837088341541024,0.000424500029885473,0.000520930870406984,0.00462618929225022,0.00345515951176073,0.00262563791384464,0.000880935906354719,0.00320811883826788,0.00502039629503749,0.0155196156428281,0.00388687376726602,0.00171046619179924,0.00563731515281252,0.00333878802356181,0.00344648504031593,0.00876630090410863,0.00184708998811042,0.00476920468296388,0.00528835586491169,0.000932717897861068,0.00199440566956584,0.00593140556741267,0.00225748895878595,0.00138340676015772,0.00179715029062284,0.0014105757067737,0.0045656789504739,0.00367031172495125,0.0106554585277253,0.00331466036814774,0.00247863327846432,0.00128940514481394,0.0300926283700845,0,0.0123215678345076,0,0,0,0,0,0.0170408792302629,0,0.00446466606378665,0,0,0,0,0,0,0,0.0191375491332995,0,0,0,0,0.0166665050858819,0,0.0623307001888368,0.00528373295354799,0,0,0,0.0167546713432495,0,0.157839881046035,0,0,0.00147682323099422,0,0.00807039829690547,0,0,0,0.0327095491801675,0,0.00571143314262321,0.0183339608181585,0,0,0,0,0.00411498798982645,0.0100128354833126,0,0,0,0,0,0.00112551967160927,0.014082665064016,0,0,0,0,0,0.00333422761808158,0.0126147342260127,0,0,0,0,0,0,0.00657238466014054,0,0,0
"GT82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346339158734932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144126522335692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
